"id","host_id","host_since","host_is_superhost","host_listings_count","property_type","room_type","price","last_review","number_of_reviews","availability_30","review_scores_rating","City"
844319,683027,2011-06-09,0,3,"Entire condominium","Entire home/apt",115,2020-07-18,283,30,91,"NY"
33243396,409766,2011-02-25,0,1,"Entire apartment","Entire home/apt",144,2019-07-27,3,0,100,"NY"
2619549,13347167,2014-03-20,0,29,"Entire apartment","Entire home/apt",130,2020-01-01,2,30,100,"NY"
32681581,245314318,2019-02-25,0,10,"Room in hotel","Hotel room",301,2019-09-18,3,0,93,"NY"
45317886,366283494,2020-09-06,0,4,"Private room in apartment","Private room",48,2020-09-20,5,0,84,"NY"
40212014,42624482,2015-08-26,0,1,"Entire apartment","Entire home/apt",95,2020-02-29,4,0,80,"NY"
13006399,810050,2011-07-12,0,2,"Entire apartment","Entire home/apt",60,2020-09-15,6,9,77,"NY"
37055580,227179489,2018-11-23,1,2,"Private room in apartment","Private room",85,2020-09-27,34,0,99,"NY"
1112484,3211592,2012-08-09,0,1,"Private room in loft","Private room",69,2020-11-02,44,30,88,"NY"
42737899,339362161,2020-02-28,0,1,"Entire apartment","Entire home/apt",110,2020-10-14,3,3,100,"NY"
37155251,279498742,2019-07-26,1,0,"Entire apartment","Entire home/apt",79,2020-11-21,31,0,99,"NY"
31324327,234483148,2019-01-05,1,3,"Private room in apartment","Private room",73,2020-11-11,77,30,95,"NY"
19819750,5353151,2013-03-06,0,0,"Private room in apartment","Private room",80,2020-01-04,35,0,94,"NY"
22143658,141517425,2017-07-20,0,1,"Entire apartment","Entire home/apt",357,2020-10-19,14,29,100,"NY"
33740728,22620829,2014-10-16,1,1,"Private room in loft","Private room",60,2020-03-12,27,0,98,"NY"
14103889,41158436,2015-08-11,0,1,"Entire house","Entire home/apt",150,2020-01-11,124,29,91,"NY"
294490,417504,2011-03-01,1,27,"Entire apartment","Entire home/apt",169,2020-08-24,60,1,96,"NY"
54544,256161,2010-10-07,0,5,"Entire apartment","Entire home/apt",161,2020-01-03,122,30,92,"NY"
42512599,301909938,2019-10-12,1,2,"Private room in apartment","Private room",59,2020-08-25,5,0,100,"NY"
25842433,48183551,2015-11-04,1,5,"Private room in house","Private room",41,2020-11-21,53,14,100,"NY"
2620068,13347167,2014-03-20,0,29,"Entire apartment","Entire home/apt",105,2019-03-31,6,30,87,"NY"
34677100,57585972,2016-02-06,1,1,"Private room in guest suite","Private room",113,2020-11-17,50,22,99,"NY"
41283764,293351998,2019-09-09,0,0,"Shared room in condominium","Shared room",32,2020-09-29,4,30,90,"NY"
1203812,6575712,2013-05-25,0,2,"Entire apartment","Entire home/apt",250,2019-05-20,28,29,94,"NY"
23820465,116839989,2017-02-17,1,8,"Entire apartment","Entire home/apt",80,2020-12-06,48,19,96,"NY"
28081224,33906660,2015-05-21,1,2,"Private room in apartment","Private room",60,2020-02-12,15,30,93,"NY"
30369494,228011801,2018-11-28,0,1,"Private room in loft","Private room",59,2019-06-23,1,9,100,"NY"
33683985,18174,2009-05-21,0,1,"Entire apartment","Entire home/apt",89,2020-11-25,4,10,80,"NY"
32450788,183360807,2018-04-09,0,8,"Entire apartment","Entire home/apt",91,2020-11-08,28,0,96,"NY"
4449058,23089516,2014-10-28,0,1,"Private room in apartment","Private room",150,2019-06-25,26,0,89,"NY"
35771989,121917249,2017-03-21,0,2,"Private room in apartment","Private room",78,2019-08-10,2,0,100,"NY"
21231068,18104303,2014-07-14,0,1,"Private room in apartment","Private room",114,2020-03-14,47,29,97,"NY"
20022549,32446721,2015-05-02,1,8,"Shared room in apartment","Shared room",35,2020-01-04,40,0,96,"NY"
8402207,44260966,2015-09-15,0,8,"Private room in house","Private room",30,2020-01-17,124,30,91,"NY"
57618,274557,2010-10-30,1,1,"Entire apartment","Entire home/apt",250,2020-10-29,109,0,96,"NY"
2590590,727585,2011-06-21,1,2,"Entire guest suite","Entire home/apt",93,2020-11-01,268,13,99,"NY"
38375286,287577131,2019-08-20,0,5,"Room in hotel","Hotel room",235,2020-05-20,14,0,84,"NY"
36379540,48434623,2015-11-07,0,1,"Entire apartment","Entire home/apt",145,2020-01-04,4,29,95,"NY"
302280,1556814,2012-01-02,0,11,"Entire apartment","Entire home/apt",250,2020-08-22,8,16,76,"NY"
34685877,118419433,2017-02-27,0,1,"Private room in tiny house","Private room",125,2019-12-28,1,30,100,"NY"
38194280,173369017,2018-02-14,0,1,"Entire apartment","Entire home/apt",200,2019-10-28,7,0,100,"NY"
19531541,56726605,2016-01-30,0,2,"Entire apartment","Entire home/apt",194,2019-10-06,8,30,100,"NY"
21897759,54907254,2016-01-16,0,1,"Entire apartment","Entire home/apt",139,2019-07-26,2,23,100,"NY"
30109697,1385157,2011-11-08,0,5,"Entire apartment","Entire home/apt",115,2020-11-21,8,0,100,"NY"
567073,2789268,2012-06-30,0,2,"Entire apartment","Entire home/apt",100,2020-10-15,22,17,98,"NY"
20607819,147118920,2017-08-21,0,1,"Entire townhouse","Entire home/apt",232,2020-12-08,94,17,94,"NY"
18587083,97543375,2016-10-01,0,2,"Private room in apartment","Private room",250,2019-12-30,5,9,92,"NY"
34466803,1752807,2012-02-14,0,2,"Private room in apartment","Private room",45,2019-07-02,3,0,100,"NY"
22448487,4823243,2013-01-23,0,1,"Entire apartment","Entire home/apt",99,2020-03-08,24,18,96,"NY"
39561209,126345787,2017-04-17,0,0,"Private room in apartment","Private room",125,2019-11-15,1,0,100,"NY"
32822073,246422621,2019-03-02,0,1,"Private room in apartment","Private room",86,2019-12-11,6,0,93,"NY"
43815770,348619646,2020-06-03,0,36,"Entire apartment","Entire home/apt",80,2020-11-23,10,0,84,"NY"
11313271,41821010,2015-08-18,0,0,"Entire apartment","Entire home/apt",110,2020-11-08,8,15,90,"NY"
37724126,66194217,2016-04-07,1,0,"Entire apartment","Entire home/apt",130,2020-10-18,33,10,98,"NY"
7782176,8792814,2013-09-12,0,14,"Private room in apartment","Private room",26,2020-11-30,24,5,89,"NY"
45470410,367893069,2020-09-16,0,2,"Private room in apartment","Private room",50,2020-11-06,1,4,100,"NY"
23006591,99296570,2016-10-12,0,3,"Private room in house","Private room",40,2020-11-25,119,15,94,"NY"
22342911,163362268,2017-12-19,0,16,"Room in hotel","Private room",55,2019-08-03,4,28,90,"NY"
19362485,101657794,2016-10-28,0,7,"Private room in house","Private room",120,2020-01-01,41,30,85,"NY"
15114181,39300337,2015-07-23,0,3,"Private room in apartment","Private room",90,2019-09-16,12,29,88,"NY"
32038185,240203470,2019-01-31,0,1,"Private room in house","Private room",40,2020-09-13,77,25,92,"NY"
21814812,11984140,2014-02-06,0,3,"Entire apartment","Entire home/apt",175,2019-12-19,7,0,94,"NY"
18288828,126168966,2017-04-16,0,3,"Private room in apartment","Private room",101,2020-09-30,179,0,95,"NY"
31000518,16145840,2014-05-29,0,2,"Entire apartment","Entire home/apt",100,2019-07-08,2,6,100,"NY"
5081207,25237492,2014-12-26,1,34,"Entire apartment","Entire home/apt",195,2020-11-06,19,30,95,"NY"
37807043,286136716,2019-08-15,1,1,"Entire apartment","Entire home/apt",93,2020-12-08,39,30,98,"NY"
36737189,275996876,2019-07-14,0,3,"Shared room in house","Shared room",40,2019-12-11,4,0,95,"NY"
33583061,189828955,2018-05-15,0,1,"Entire apartment","Entire home/apt",125,2020-10-16,1,25,100,"NY"
29103450,59204717,2016-02-17,0,1,"Private room in condominium","Private room",77,2019-01-02,3,0,100,"NY"
36142215,41484943,2015-08-14,0,1,"Private room in apartment","Private room",50,2019-08-26,1,0,100,"NY"
13220720,74112289,2016-05-26,0,2,"Private room in apartment","Private room",52,2020-09-05,14,0,96,"NY"
1444400,7755092,2013-07-27,1,1,"Private room in apartment","Private room",70,2020-11-24,244,17,99,"NY"
40469534,313120181,2019-11-29,0,0,"Private room in apartment","Private room",125,2019-12-09,1,30,100,"NY"
32493112,244082709,2019-02-19,0,8,"Private room in apartment","Private room",45,2020-09-30,45,30,97,"NY"
26874261,42243297,2015-08-22,1,2,"Entire condominium","Entire home/apt",88,2020-11-27,107,25,95,"NY"
45815060,371421385,2020-10-10,0,1,"Private room in house","Private room",52,2020-11-13,2,30,50,"NY"
37394909,118672543,2017-03-01,0,1,"Private room in apartment","Private room",55,2019-10-13,2,0,90,"NY"
9436038,48866651,2015-11-12,1,4,"Entire apartment","Entire home/apt",70,2019-12-22,4,24,100,"NY"
34508939,5889721,2013-04-12,1,2,"Private room in apartment","Private room",51,2020-08-23,44,29,99,"NY"
278090,1451723,2011-11-28,0,1,"Private room in apartment","Private room",35,2020-09-15,234,9,89,"NY"
41134098,321252889,2019-12-26,1,0,"Entire apartment","Entire home/apt",95,2020-08-02,1,26,100,"NY"
35387219,535999,2011-04-26,0,1,"Entire apartment","Entire home/apt",175,2019-06-15,1,0,100,"NY"
30088310,2723489,2012-06-23,0,1,"Private room in apartment","Private room",130,2019-01-03,3,0,93,"NY"
23922304,163362268,2017-12-19,0,16,"Room in boutique hotel","Private room",50,2020-03-31,3,28,80,"NY"
37422476,61396454,2016-03-03,0,33,"Entire apartment","Entire home/apt",140,2020-11-10,2,30,90,"NY"
36172164,270629822,2019-06-22,0,0,"Entire apartment","Entire home/apt",215,2020-03-12,17,30,94,"NY"
22387499,68554866,2016-04-23,1,1,"Entire apartment","Entire home/apt",140,2020-08-30,51,0,100,"NY"
35157481,264777522,2019-05-28,0,1,"Entire condominium","Entire home/apt",151,2019-08-01,4,0,100,"NY"
4720460,1887912,2012-03-09,0,1,"Entire apartment","Entire home/apt",150,2020-02-15,35,30,87,"NY"
35677739,22409215,2014-10-11,0,2,"Entire apartment","Entire home/apt",130,2020-02-25,6,0,93,"NY"
12039579,34861728,2015-06-02,0,4,"Private room in apartment","Private room",73,2020-11-27,7,1,97,"NY"
34202651,652539,2011-06-01,1,1,"Entire apartment","Entire home/apt",525,2020-03-13,12,23,100,"NY"
34071691,257995608,2019-04-25,0,5,"Room in boutique hotel","Hotel room",69,2020-11-02,136,30,92,"NY"
43843432,7451879,2013-07-12,0,0,"Entire townhouse","Entire home/apt",100,2020-08-31,1,0,80,"NY"
19708955,136729912,2017-06-24,0,1,"Entire loft","Entire home/apt",800,2020-01-01,17,27,100,"NY"
25187187,4540178,2012-12-31,0,1,"Entire apartment","Entire home/apt",77,2020-02-25,5,30,80,"NY"
19102027,42729298,2015-08-27,0,2,"Private room in apartment","Private room",62,2020-03-22,177,0,90,"NY"
5434654,28193427,2015-02-22,0,1,"Entire apartment","Entire home/apt",214,2020-06-29,102,0,93,"NY"
21263728,16977462,2014-06-19,1,2,"Private room in apartment","Private room",150,2020-10-27,50,30,100,"NY"
45774143,315563761,2019-12-08,1,2,"Entire loft","Entire home/apt",350,2020-11-15,5,14,100,"NY"
2201581,11231506,2014-01-12,0,1,"Entire apartment","Entire home/apt",85,2019-07-21,10,0,100,"NY"
41636635,169413988,2018-01-23,0,5,"Private room in house","Private room",80,2020-03-04,2,0,90,"NY"
3286369,16608415,2014-06-10,0,3,"Private room in apartment","Private room",34,2020-11-29,215,21,88,"NY"
2123731,10828833,2013-12-26,1,1,"Private room in apartment","Private room",160,2020-02-18,221,0,100,"NY"
27532758,192587955,2018-05-30,0,1,"Private room in apartment","Private room",87,2019-06-09,1,29,100,"NY"
466277,815977,2011-07-13,1,2,"Entire apartment","Entire home/apt",169,2020-11-01,135,4,97,"NY"
16865916,4462722,2012-12-21,0,1,"Entire apartment","Entire home/apt",291,2020-01-01,11,28,94,"NY"
32670715,105956343,2016-12-02,0,1,"Entire apartment","Entire home/apt",150,2019-12-04,14,0,93,"NY"
24970982,4303181,2012-12-02,1,2,"Entire apartment","Entire home/apt",180,2020-11-28,69,7,98,"NY"
21110494,120767920,2017-03-14,1,10,"Private room in house","Private room",52,2019-12-26,84,8,96,"NY"
82550,448312,2011-03-17,1,2,"Entire apartment","Entire home/apt",200,2020-11-15,97,18,96,"NY"
42067285,113295877,2017-01-25,0,3,"Private room in apartment","Private room",52,2020-08-09,7,0,77,"NY"
44555814,19303369,2014-08-01,0,127,"Private room in townhouse","Private room",32,2020-11-10,1,30,80,"NY"
30942808,1525346,2011-12-21,0,2,"Private room in apartment","Private room",48,2020-11-29,13,30,94,"NY"
29431974,76323622,2016-06-07,0,1,"Entire apartment","Entire home/apt",225,2020-01-01,3,0,100,"NY"
42030455,333057838,2020-02-02,1,0,"Entire apartment","Entire home/apt",191,2020-08-31,6,30,100,"NY"
9547361,45595980,2015-10-02,1,13,"Entire apartment","Entire home/apt",130,2020-04-14,15,30,97,"NY"
29492316,31994,2009-08-16,0,1,"Entire apartment","Entire home/apt",140,2019-02-07,18,0,88,"NY"
31400005,87348589,2016-08-01,0,1,"Entire apartment","Entire home/apt",50,2019-07-07,4,0,95,"NY"
45914463,204348856,2018-07-22,1,4,"Entire apartment","Entire home/apt",200,2020-10-21,3,15,100,"NY"
26159891,10995888,2014-01-03,0,1,"Entire apartment","Entire home/apt",310,2019-05-20,5,0,96,"NY"
34127215,257685807,2019-04-23,1,1,"Entire townhouse","Entire home/apt",800,2020-09-13,18,30,100,"NY"
19702498,5421054,2013-03-11,0,1,"Entire loft","Entire home/apt",175,2020-03-06,11,0,100,"NY"
11100541,48880382,2015-11-12,1,1,"Entire apartment","Entire home/apt",183,2020-11-01,46,23,96,"NY"
43457355,4401257,2012-12-14,0,0,"Entire apartment","Entire home/apt",90,2020-08-04,1,19,100,"NY"
30468736,39523280,2015-07-25,1,2,"Entire apartment","Entire home/apt",205,2020-03-08,58,9,98,"NY"
32847146,37703550,2015-07-06,1,2,"Private room in apartment","Private room",30,2020-12-06,35,18,99,"NY"
23273907,173249074,2018-02-13,0,2,"Private room in apartment","Private room",50,2020-05-31,49,0,97,"NY"
35000464,113723310,2017-01-28,0,41,"Entire apartment","Entire home/apt",90,2020-11-22,4,29,90,"NY"
17879131,122419373,2017-03-24,0,0,"Private room in apartment","Private room",150,2020-11-17,171,19,92,"NY"
39288788,31021293,2015-04-11,0,1,"Private room in apartment","Private room",300,2019-10-18,1,0,100,"NY"
35455445,266762890,2019-06-06,0,1,"Entire apartment","Entire home/apt",175,2020-03-28,4,9,90,"NY"
32088018,3158364,2012-08-04,0,4,"Private room in townhouse","Private room",37,2020-03-28,11,30,96,"NY"
45268090,352027924,2020-06-26,0,8,"Private room in apartment","Private room",55,2020-11-14,5,30,76,"NY"
40497622,3644988,2012-09-22,0,1,"Private room in apartment","Private room",50,2019-12-09,1,0,40,"NY"
45714456,322309301,2019-12-29,0,4,"Private room in apartment","Private room",51,2020-12-05,2,27,100,"NY"
21933635,160066386,2017-11-25,0,1,"Entire apartment","Entire home/apt",240,2019-08-17,20,29,98,"NY"
9559335,49494701,2015-11-20,0,1,"Entire apartment","Entire home/apt",199,2020-08-31,214,0,91,"NY"
44189059,96741258,2016-09-25,1,0,"Entire apartment","Entire home/apt",120,2020-09-24,4,0,100,"NY"
4356396,20539345,2014-08-25,0,1,"Entire apartment","Entire home/apt",125,2019-03-24,21,0,94,"NY"
45580394,144683380,2017-08-06,0,2,"Entire house","Entire home/apt",189,2020-11-27,2,0,90,"NY"
38796487,291680790,2019-09-03,0,1,"Private room in apartment","Private room",61,2019-12-09,8,28,100,"NY"
7087255,3974249,2012-10-25,0,1,"Entire house","Entire home/apt",168,2019-08-12,16,0,96,"NY"
4220151,21903562,2014-09-29,0,1,"Entire apartment","Entire home/apt",48,2020-12-07,274,8,89,"NY"
6274181,32608639,2015-05-04,0,2,"Entire apartment","Entire home/apt",289,2020-09-06,30,29,98,"NY"
37489767,117265117,2017-02-20,0,1,"Entire apartment","Entire home/apt",100,2020-11-13,3,20,100,"NY"
5336588,12213641,2014-02-13,0,4,"Private room in apartment","Private room",49,2020-04-20,71,30,95,"NY"
44415969,121399223,2017-03-18,0,4,"Entire apartment","Entire home/apt",169,2020-12-06,21,16,96,"NY"
31570962,81636631,2016-07-04,0,2,"Entire apartment","Entire home/apt",93,2020-11-27,61,28,90,"NY"
13042752,62843071,2016-03-13,1,4,"Private room in house","Private room",56,2020-07-30,292,0,95,"NY"
28031322,196770644,2018-06-20,0,1,"Entire apartment","Entire home/apt",139,2020-12-07,62,25,97,"NY"
45729644,170568130,2018-01-29,0,3,"Entire apartment","Entire home/apt",53,2020-11-26,5,29,100,"NY"
31762463,12838750,2014-03-05,0,0,"Entire apartment","Entire home/apt",125,2020-01-02,2,0,100,"NY"
20614820,75109,2010-01-29,0,1,"Entire loft","Entire home/apt",160,2020-02-16,29,0,92,"NY"
41592197,91268177,2016-08-22,0,5,"Entire apartment","Entire home/apt",186,2020-06-21,11,30,85,"NY"
294227,417504,2011-03-01,1,27,"Entire apartment","Entire home/apt",169,2020-10-30,45,30,97,"NY"
36171755,247639303,2019-03-08,0,2,"Entire apartment","Entire home/apt",86,2020-08-31,1,9,100,"NY"
44077737,5306437,2013-03-03,0,0,"Private room in apartment","Private room",65,2020-08-03,1,9,80,"NY"
31639432,37277862,2015-07-01,0,1,"Entire apartment","Entire home/apt",85,2019-04-20,7,0,97,"NY"
43299277,10782510,2013-12-23,0,0,"Entire apartment","Entire home/apt",90,2020-06-24,1,0,100,"NY"
19099720,23898129,2014-11-18,0,1,"Private room in apartment","Private room",75,2020-09-08,105,30,98,"NY"
32160897,162280872,2017-12-11,0,35,"Entire apartment","Entire home/apt",145,2020-01-05,3,0,100,"NY"
10726217,42197214,2015-08-22,0,1,"Entire apartment","Entire home/apt",175,2020-01-05,20,0,99,"NY"
21751907,26498283,2015-01-21,0,1,"Private room in apartment","Private room",40,2019-01-01,3,18,93,"NY"
38191536,290208548,2019-08-29,1,1,"Private room in house","Private room",59,2019-12-14,2,30,100,"NY"
19192149,27694509,2015-02-13,1,1,"Private room in apartment","Private room",100,2020-03-15,121,0,98,"NY"
22770831,15534068,2014-05-14,1,1,"Private room in apartment","Private room",40,2020-02-09,21,0,100,"NY"
30269942,48666840,2015-11-10,0,1,"Entire apartment","Entire home/apt",100,2019-12-24,3,23,100,"NY"
43785672,5328880,2013-03-05,0,1,"Entire apartment","Entire home/apt",99,2020-09-27,2,0,100,"NY"
4837865,19636200,2014-08-07,0,1,"Private room in apartment","Private room",85,2019-08-03,37,0,95,"NY"
44321500,20405437,2014-08-22,1,0,"Private room in apartment","Private room",232,2020-11-27,31,22,97,"NY"
21422090,106766048,2016-12-09,0,1,"Private room in apartment","Private room",35,2019-06-27,12,0,93,"NY"
42436549,91806581,2016-08-25,0,13,"Entire apartment","Entire home/apt",240,2020-11-07,1,20,100,"NY"
43509142,60639497,2016-02-27,0,1,"Entire apartment","Entire home/apt",80,2020-09-30,1,9,100,"NY"
44337905,241889662,2019-02-08,0,36,"Private room in hostel","Private room",50,2020-10-24,1,30,60,"NY"
32165550,68959402,2016-04-26,1,1,"Entire apartment","Entire home/apt",79,2020-11-06,34,20,96,"NY"
23519107,4089511,2012-11-07,1,5,"Entire apartment","Entire home/apt",129,2020-07-27,7,0,100,"NY"
26408958,10747093,2013-12-21,1,1,"Private room in condominium","Private room",125,2020-11-21,23,22,94,"NY"
39334332,29354052,2015-03-15,0,1,"Private room in apartment","Private room",45,2020-10-08,2,15,100,"NY"
30441751,28060043,2015-02-20,0,1,"Entire apartment","Entire home/apt",325,2019-07-21,3,29,100,"NY"
21824416,159091490,2017-11-17,0,13,"Room in boutique hotel","Hotel room",129,2020-02-17,25,9,87,"NY"
40335468,279469957,2019-07-26,0,0,"Entire apartment","Entire home/apt",95,2020-11-14,14,9,91,"NY"
13603364,1924750,2012-03-14,1,2,"Private room in apartment","Private room",35,2020-11-04,57,4,97,"NY"
17629651,33510,2009-08-24,0,4,"Entire apartment","Entire home/apt",110,2020-11-15,10,0,94,"NY"
38092217,197592915,2018-06-23,0,1,"Private room in townhouse","Private room",55,2019-11-11,12,0,90,"NY"
16289576,10795846,2013-12-24,0,2,"Private room in apartment","Private room",80,2019-07-01,49,0,97,"NY"
15569399,96424121,2016-09-23,1,4,"Private room in house","Private room",64,2020-01-15,69,9,96,"NY"
